Date_Time,Epoch_Time,Year,Month,Day,Hour,Minute,Requests_Minute,Requests_Seccond,Avg_Response_Time,Min_Response_Time,P95_Response_Time,P99_Response_Time,Max_Response_Time,HTTP_200,HTTP_300,HTTP_400,HTTP_500,date
2020-05-08 12:54:00,1588942440000,2020,5,8,12,54,6,0.1,0.0586116686463356,0.05762999877333641,0.05956999957561493,0.05956999957561493,0.05956999957561493,6,0,0,0,2020-05-08
2020-05-08 14:19:00,1588947540000,2020,5,8,14,19,8,0.13,0.6026049852371216,0.12393999844789505,1.264799952507019,1.264799952507019,1.264799952507019,8,0,0,0,2020-05-08
2020-05-08 14:42:00,1588948920000,2020,5,8,14,42,2,0.03,0.5643349885940552,0.2563199996948242,0.8723499774932861,0.8723499774932861,0.8723499774932861,2,0,0,0,2020-05-08
2020-05-08 14:43:00,1588948980000,2020,5,8,14,43,9,0.15,0.5848488807678223,0.052639998495578766,1.2605799436569214,1.2605799436569214,1.2605799436569214,9,0,0,0,2020-05-08
2020-05-08 17:18:00,1588958280000,2020,5,8,17,18,1,0.02,0.6778900027275085,0.6778900027275085,0.6778900027275085,0.6778900027275085,0.6778900027275085,1,0,0,0,2020-05-08
2020-05-08 17:30:00,1588959000000,2020,5,8,17,30,1,0.02,0.5731899738311768,0.5731899738311768,0.5731899738311768,0.5731899738311768,0.5731899738311768,1,0,0,0,2020-05-08
2020-05-08 17:43:00,1588959780000,2020,5,8,17,43,1,0.02,0.3890100121498108,0.3890100121498108,0.3890100121498108,0.3890100121498108,0.3890100121498108,1,0,0,0,2020-05-08
2020-05-08 17:44:00,1588959840000,2020,5,8,17,44,5,0.08,0.6567959785461426,0.22878000140190125,1.180359959602356,1.180359959602356,1.180359959602356,5,0,0,0,2020-05-08
2020-05-08 17:55:00,1588960500000,2020,5,8,17,55,1,0.02,1.0933899879455566,1.0933899879455566,1.0933899879455566,1.0933899879455566,1.0933899879455566,1,0,0,0,2020-05-08
2020-05-08 18:09:00,1588961340000,2020,5,8,18,9,10,0.17,0.7745839953422546,0.5145800113677979,0.9249399900436401,0.9249399900436401,0.9249399900436401,10,0,0,0,2020-05-08
2020-05-08 21:44:00,1588974240000,2020,5,8,21,44,7,0.12,0.004582857247442007,0.0012400000123307109,0.01436999998986721,0.01436999998986721,0.01436999998986721,7,0,0,0,2020-05-08
2020-05-08 21:45:00,1588974300000,2020,5,8,21,45,19,0.32,3.6429216861724854,0.0011599999852478504,69.15802001953125,69.15802001953125,69.15802001953125,19,0,0,0,2020-05-08
2020-05-08 21:46:00,1588974360000,2020,5,8,21,46,1,0.02,2.5645699501037598,2.5645699501037598,2.5645699501037598,2.5645699501037598,2.5645699501037598,1,0,0,0,2020-05-08
2020-05-08 21:48:00,1588974480000,2020,5,8,21,48,10,0.17,0.0025080000050365925,0.0012100000167265534,0.01370999962091446,0.01370999962091446,0.01370999962091446,10,0,0,0,2020-05-08
2020-05-08 21:49:00,1588974540000,2020,5,8,21,49,14,0.23,4.2671284675598145,0.0011399999493733048,59.722900390625,59.722900390625,59.722900390625,14,0,0,0,2020-05-08
2020-05-09 13:24:00,1589030640000,2020,5,9,13,24,8,0.13,0.6144537329673767,0.11375000327825546,1.157729983329773,1.157729983329773,1.157729983329773,8,0,0,0,2020-05-09
2020-05-09 13:25:00,1589030700000,2020,5,9,13,25,10,0.17,0.14452499151229858,0.055399999022483826,0.7781699895858765,0.7781699895858765,0.7781699895858765,10,0,0,0,2020-05-09
2020-05-09 14:04:00,1589033040000,2020,5,9,14,4,4,0.07,0.7180349826812744,0.17746999859809875,1.4826899766921997,1.4826899766921997,1.4826899766921997,4,0,0,0,2020-05-09
2020-05-11 06:50:00,1589179800000,2020,5,11,6,50,2,0.03,0.8977699875831604,0.19797000288963318,1.5975699424743652,1.5975699424743652,1.5975699424743652,2,0,0,0,2020-05-11
2020-05-11 06:51:00,1589179860000,2020,5,11,6,51,2,0.03,0.8162599802017212,0.16484999656677246,1.46766996383667,1.46766996383667,1.46766996383667,2,0,0,0,2020-05-11
2020-05-11 08:48:00,1589186880000,2020,5,11,8,48,2,0.03,0.8253499865531921,0.17739999294281006,1.4732999801635742,1.4732999801635742,1.4732999801635742,2,0,0,0,2020-05-11
2020-05-11 09:43:00,1589190180000,2020,5,11,9,43,2,0.03,0.6455249786376953,0.1741500049829483,1.1168999671936035,1.1168999671936035,1.1168999671936035,2,0,0,0,2020-05-11
2020-05-11 09:52:00,1589190720000,2020,5,11,9,52,2,0.03,3.435844898223877,2.8839900493621826,3.9876999855041504,3.9876999855041504,3.9876999855041504,2,0,0,0,2020-05-11
2020-05-11 10:09:00,1589191740000,2020,5,11,10,9,16,0.27,0.0023393749725073576,0.0011500000255182385,0.013729999773204327,0.013729999773204327,0.013729999773204327,16,0,0,0,2020-05-11
2020-05-11 10:10:00,1589191800000,2020,5,11,10,10,5,0.08,10.153550148010254,0.0011500000255182385,47.79351043701172,47.79351043701172,47.79351043701172,5,0,0,0,2020-05-11
2020-05-11 10:34:00,1589193240000,2020,5,11,10,34,13,0.22,0.002170769264921546,0.001120000029914081,0.013199999928474426,0.013199999928474426,0.013199999928474426,13,0,0,0,2020-05-11
2020-05-11 10:35:00,1589193300000,2020,5,11,10,35,8,0.13,6.22019624710083,0.0011399999493733048,46.5777587890625,46.5777587890625,46.5777587890625,8,0,0,0,2020-05-11
2020-05-11 10:50:00,1589194200000,2020,5,11,10,50,2,0.03,0.8015449643135071,0.15480999648571014,1.4482799768447876,1.4482799768447876,1.4482799768447876,2,0,0,0,2020-05-11
2020-05-11 10:58:00,1589194680000,2020,5,11,10,58,1,0.02,1.0910099744796753,1.0910099744796753,1.0910099744796753,1.0910099744796753,1.0910099744796753,1,0,0,0,2020-05-11
2020-05-11 11:13:00,1589195580000,2020,5,11,11,13,37,0.62,0.0017708108061924577,0.0005200000014156103,0.013330000452697277,0.013819999992847443,0.013819999992847443,37,0,0,0,2020-05-11
2020-05-11 11:14:00,1589195640000,2020,5,11,11,14,46,0.77,3.80765962600708,0.0005200000014156103,0.020719999447464943,89.06781768798828,89.06781768798828,46,0,0,0,2020-05-11
2020-05-11 11:15:00,1589195700000,2020,5,11,11,15,1,0.02,1.9114099740982056,1.9114099740982056,1.9114099740982056,1.9114099740982056,1.9114099740982056,1,0,0,0,2020-05-11
2020-05-11 11:17:00,1589195820000,2020,5,11,11,17,4,0.07,0.8471100330352783,0.17217999696731567,1.603559970855713,1.603559970855713,1.603559970855713,4,0,0,0,2020-05-11
2020-05-11 11:30:00,1589196600000,2020,5,11,11,30,6,0.1,0.0045449999161064625,0.0005300000193528831,0.012799999676644802,0.012799999676644802,0.012799999676644802,6,0,0,0,2020-05-11
2020-05-11 11:31:00,1589196660000,2020,5,11,11,31,55,0.92,0.0009694545296952128,0.0005200000014156103,0.0014199999859556556,0.0014299999456852674,0.0014299999456852674,55,0,0,0,2020-05-11
2020-05-11 11:32:00,1589196720000,2020,5,11,11,32,32,0.53,6.1248955726623535,0.0005200000014156103,96.08168029785156,99.88690185546875,99.88690185546875,32,0,0,0,2020-05-11
2020-05-11 11:36:00,1589196960000,2020,5,11,11,36,8,0.13,0.004000000189989805,0.0005200000014156103,0.014240000396966934,0.014240000396966934,0.014240000396966934,8,0,0,0,2020-05-11
2020-05-11 11:37:00,1589197020000,2020,5,11,11,37,55,0.92,0.0009523636545054615,0.0005000000237487257,0.0014299999456852674,0.001550000044517219,0.001550000044517219,55,0,0,0,2020-05-11
2020-05-11 11:38:00,1589197080000,2020,5,11,11,38,52,0.87,4.962408065795898,0.0005300000193528831,0.0014400000218302011,130.01144409179688,130.01144409179688,52,0,0,0,2020-05-11
2020-05-11 11:39:00,1589197140000,2020,5,11,11,39,2,0.03,1.0201650857925415,0.001120000029914081,2.039210081100464,2.039210081100464,2.039210081100464,2,0,0,0,2020-05-11
2020-05-11 11:42:00,1589197320000,2020,5,11,11,42,12,0.2,0.6057141423225403,0.0010400000028312206,7.235260009765625,7.235260009765625,7.235260009765625,12,0,0,0,2020-05-11
2020-05-11 12:03:00,1589198580000,2020,5,11,12,3,8,0.13,0.0026825000531971455,0.001120000029914081,0.013249999843537807,0.013249999843537807,0.013249999843537807,8,0,0,0,2020-05-11
2020-05-11 12:04:00,1589198640000,2020,5,11,12,4,11,0.18,4.306487560272217,0.0011099999537691474,47.358760833740234,47.358760833740234,47.358760833740234,11,0,0,0,2020-05-11
2020-05-11 12:07:00,1589198820000,2020,5,11,12,7,10,0.17,0.002500999951735139,0.001069999998435378,0.014209999702870846,0.014209999702870846,0.014209999702870846,10,0,0,0,2020-05-11
2020-05-11 12:08:00,1589198880000,2020,5,11,12,8,12,0.2,4.946216583251953,0.0010400000028312206,52.854129791259766,52.854129791259766,52.854129791259766,12,0,0,0,2020-05-11
2020-05-11 12:22:00,1589199720000,2020,5,11,12,22,11,0.18,0.0029609091579914093,0.0005099999834783375,0.013279999606311321,0.013279999606311321,0.013279999606311321,11,0,0,0,2020-05-11
2020-05-11 12:23:00,1589199780000,2020,5,11,12,23,55,0.92,0.0009492727112956345,0.0005099999834783375,0.0014400000218302011,0.0014700000174343586,0.0014700000174343586,55,0,0,0,2020-05-11
2020-05-11 12:24:00,1589199840000,2020,5,11,12,24,48,0.8,5.263555526733398,0.0004799999878741801,0.001509999972768128,127.65589141845703,127.65589141845703,48,0,0,0,2020-05-11
2020-05-11 12:25:00,1589199900000,2020,5,11,12,25,1,0.02,2.1777899265289307,2.1777899265289307,2.1777899265289307,2.1777899265289307,2.1777899265289307,1,0,0,0,2020-05-11
2020-05-11 12:26:00,1589199960000,2020,5,11,12,26,12,0.2,0.6274308562278748,0.0006799999973736703,7.503570079803467,7.503570079803467,7.503570079803467,12,0,0,0,2020-05-11
2020-05-11 12:29:00,1589200140000,2020,5,11,12,29,3,0.05,0.005343333352357149,0.0012600000482052565,0.013450000435113907,0.013450000435113907,0.013450000435113907,3,0,0,0,2020-05-11
2020-05-11 12:30:00,1589200200000,2020,5,11,12,30,19,0.32,3.012099027633667,0.0011099999537691474,57.207679748535156,57.207679748535156,57.207679748535156,19,0,0,0,2020-05-11
2020-05-11 12:31:00,1589200260000,2020,5,11,12,31,1,0.02,6.506680011749268,6.506680011749268,6.506680011749268,6.506680011749268,6.506680011749268,1,0,0,0,2020-05-11
2020-05-11 12:37:00,1589200620000,2020,5,11,12,37,1,0.02,15.689720153808594,15.689720153808594,15.689720153808594,15.689720153808594,15.689720153808594,1,0,0,0,2020-05-11
2020-05-11 12:48:00,1589201280000,2020,5,11,12,48,2,0.03,14.57606029510498,12.980890274047852,16.17123031616211,16.17123031616211,16.17123031616211,2,0,0,0,2020-05-11
2020-05-11 14:51:00,1589208660000,2020,5,11,14,51,2,0.03,0.6554949879646301,0.16030000150203705,1.150689959526062,1.150689959526062,1.150689959526062,2,0,0,0,2020-05-11
2020-05-11 14:52:00,1589208720000,2020,5,11,14,52,1,0.02,0.15390999615192413,0.15390999615192413,0.15390999615192413,0.15390999615192413,0.15390999615192413,1,0,0,0,2020-05-11
2020-05-11 15:56:00,1589212560000,2020,5,11,15,56,4,0.07,0.6821449995040894,0.1903200000524521,1.1721500158309937,1.1721500158309937,1.1721500158309937,4,0,0,0,2020-05-11
2020-05-11 16:00:00,1589212800000,2020,5,11,16,0,7,0.12,0.8181785941123962,0.05496999993920326,1.578510046005249,1.578510046005249,1.578510046005249,7,0,0,0,2020-05-11
2020-05-11 16:01:00,1589212860000,2020,5,11,16,1,2,0.03,0.6655099987983704,0.1924699991941452,1.138550043106079,1.138550043106079,1.138550043106079,2,0,0,0,2020-05-11
2020-05-11 16:02:00,1589212920000,2020,5,11,16,2,1,0.02,1.0924099683761597,1.0924099683761597,1.0924099683761597,1.0924099683761597,1.0924099683761597,1,0,0,0,2020-05-11
2020-05-12 06:32:00,1589265120000,2020,5,12,6,32,8,0.13,0.6627087593078613,0.16280999779701233,1.1801400184631348,1.1801400184631348,1.1801400184631348,8,0,0,0,2020-05-12
2020-05-12 07:24:00,1589268240000,2020,5,12,7,24,1,0.02,3.6270599365234375,3.6270599365234375,3.6270599365234375,3.6270599365234375,3.6270599365234375,1,0,0,0,2020-05-12
2020-05-12 08:31:00,1589272260000,2020,5,12,8,31,2,0.03,0.7491700053215027,0.2775700092315674,1.220770001411438,1.220770001411438,1.220770001411438,2,0,0,0,2020-05-12
2020-05-12 08:32:00,1589272320000,2020,5,12,8,32,4,0.07,0.7088550329208374,0.17670999467372894,1.2520899772644043,1.2520899772644043,1.2520899772644043,4,0,0,0,2020-05-12
2020-05-12 08:40:00,1589272800000,2020,5,12,8,40,8,0.13,0.4447987377643585,0.23082999885082245,1.009719967842102,1.009719967842102,1.009719967842102,8,0,0,0,2020-05-12
2020-05-12 08:41:00,1589272860000,2020,5,12,8,41,8,0.13,0.754298746585846,0.25845998525619507,1.2748500108718872,1.2748500108718872,1.2748500108718872,8,0,0,0,2020-05-12
2020-05-12 08:55:00,1589273700000,2020,5,12,8,55,14,0.23,0.478182852268219,0.055390000343322754,1.4421800374984741,1.4421800374984741,1.4421800374984741,14,0,0,0,2020-05-12
2020-05-12 08:56:00,1589273760000,2020,5,12,8,56,8,0.13,0.3707900047302246,0.05621999874711037,0.9280099868774414,0.9280099868774414,0.9280099868774414,8,0,0,0,2020-05-12
2020-05-12 14:28:00,1589293680000,2020,5,12,14,28,3,0.05,0.7729400396347046,0.1581999957561493,1.0835200548171997,1.0835200548171997,1.0835200548171997,3,0,0,0,2020-05-12
2020-05-12 14:58:00,1589295480000,2020,5,12,14,58,2,0.03,0.6360650062561035,0.1752299964427948,1.0968999862670898,1.0968999862670898,1.0968999862670898,2,0,0,0,2020-05-12
2020-05-12 14:59:00,1589295540000,2020,5,12,14,59,3,0.05,0.4740700125694275,0.059859998524188995,1.1980700492858887,1.1980700492858887,1.1980700492858887,3,0,0,0,2020-05-12
2020-05-12 15:00:00,1589295600000,2020,5,12,15,0,10,0.17,0.6464940309524536,0.1448500007390976,1.1951600313186646,1.1951600313186646,1.1951600313186646,10,0,0,0,2020-05-12
2020-05-12 15:33:00,1589297580000,2020,5,12,15,33,8,0.13,0.2967212498188019,0.054910000413656235,0.5877900123596191,0.5877900123596191,0.5877900123596191,8,0,0,0,2020-05-12
2020-05-12 16:00:00,1589299200000,2020,5,12,16,0,6,0.1,0.8575299978256226,0.165910005569458,1.473870038986206,1.473870038986206,1.473870038986206,6,0,0,0,2020-05-12
2020-05-12 16:01:00,1589299260000,2020,5,12,16,1,1,0.02,0.06241999939084053,0.06241999939084053,0.06241999939084053,0.06241999939084053,0.06241999939084053,1,0,0,0,2020-05-12
2020-05-12 16:05:00,1589299500000,2020,5,12,16,5,5,0.08,0.9183480143547058,0.15599000453948975,1.1796799898147583,1.1796799898147583,1.1796799898147583,5,0,0,0,2020-05-12
2020-05-12 16:09:00,1589299740000,2020,5,12,16,9,5,0.08,0.4754820168018341,0.05578000098466873,0.6550099849700928,0.6550099849700928,0.6550099849700928,5,0,0,0,2020-05-12
2020-05-12 16:11:00,1589299860000,2020,5,12,16,11,4,0.07,0.6874175071716309,0.37419000267982483,1.1748499870300293,1.1748499870300293,1.1748499870300293,4,0,0,0,2020-05-12
2020-05-12 16:26:00,1589300760000,2020,5,12,16,26,2,0.03,1.3236749172210693,1.0303399562835693,1.6170099973678589,1.6170099973678589,1.6170099973678589,2,0,0,0,2020-05-12
2020-05-13 08:19:00,1589357940000,2020,5,13,8,19,3,0.05,0.516319990158081,0.15481999516487122,1.193310022354126,1.193310022354126,1.193310022354126,3,0,0,0,2020-05-13
2020-05-13 08:20:00,1589358000000,2020,5,13,8,20,2,0.03,0.055150002241134644,0.053530000150203705,0.056770000606775284,0.056770000606775284,0.056770000606775284,2,0,0,0,2020-05-13
2020-05-13 08:28:00,1589358480000,2020,5,13,8,28,2,0.03,0.7416650056838989,0.25470998883247375,1.2286200523376465,1.2286200523376465,1.2286200523376465,2,0,0,0,2020-05-13
2020-05-13 08:29:00,1589358540000,2020,5,13,8,29,19,0.32,0.7019689679145813,0.23300999402999878,1.7631299495697021,1.7631299495697021,1.7631299495697021,19,0,0,0,2020-05-13
2020-05-13 08:30:00,1589358600000,2020,5,13,8,30,6,0.1,0.8089633584022522,0.2369299978017807,1.806089997291565,1.806089997291565,1.806089997291565,6,0,0,0,2020-05-13
2020-05-13 08:37:00,1589359020000,2020,5,13,8,37,4,0.07,0.6588000059127808,0.17416000366210938,1.148360013961792,1.148360013961792,1.148360013961792,4,0,0,0,2020-05-13
2020-05-13 08:41:00,1589359260000,2020,5,13,8,41,1,0.02,0.05688000097870827,0.05688000097870827,0.05688000097870827,0.05688000097870827,0.05688000097870827,1,0,0,0,2020-05-13
2020-05-13 08:43:00,1589359380000,2020,5,13,8,43,4,0.07,0.8126775026321411,0.24194000661373138,1.5551600456237793,1.5551600456237793,1.5551600456237793,4,0,0,0,2020-05-13
2020-05-13 08:44:00,1589359440000,2020,5,13,8,44,2,0.03,0.9103249907493591,0.2774600088596344,1.5431900024414062,1.5431900024414062,1.5431900024414062,2,0,0,0,2020-05-13
2020-05-13 08:48:00,1589359680000,2020,5,13,8,48,27,0.45,0.42119407653808594,0.054420001804828644,0.9178000092506409,1.218209981918335,1.218209981918335,27,0,0,0,2020-05-13
2020-05-13 09:12:00,1589361120000,2020,5,13,9,12,4,0.07,0.060554999858140945,0.056359998881816864,0.06573999673128128,0.06573999673128128,0.06573999673128128,4,0,0,0,2020-05-13
2020-05-13 09:16:00,1589361360000,2020,5,13,9,16,16,0.27,0.4617975056171417,0.05559000000357628,1.1227500438690186,1.1227500438690186,1.1227500438690186,16,0,0,0,2020-05-13
2020-05-13 09:17:00,1589361420000,2020,5,13,9,17,11,0.18,0.19492727518081665,0.05536999925971031,0.7744100093841553,0.7744100093841553,0.7744100093841553,11,0,0,0,2020-05-13
2020-05-13 09:20:00,1589361600000,2020,5,13,9,20,9,0.15,0.3637999892234802,0.054430000483989716,1.0954300165176392,1.0954300165176392,1.0954300165176392,9,0,0,0,2020-05-13
2020-05-13 09:22:00,1589361720000,2020,5,13,9,22,3,0.05,0.054003335535526276,0.05268000066280365,0.05502000078558922,0.05502000078558922,0.05502000078558922,3,0,0,0,2020-05-13
2020-05-13 09:23:00,1589361780000,2020,5,13,9,23,6,0.1,0.05517333373427391,0.05445000156760216,0.05570000037550926,0.05570000037550926,0.05570000037550926,6,0,0,0,2020-05-13
2020-05-13 13:05:00,1589375100000,2020,5,13,13,5,1,0.02,1.498669981956482,1.498669981956482,1.498669981956482,1.498669981956482,1.498669981956482,1,0,0,0,2020-05-13
2020-05-13 13:06:00,1589375160000,2020,5,13,13,6,1,0.02,1.080399990081787,1.080399990081787,1.080399990081787,1.080399990081787,1.080399990081787,1,0,0,0,2020-05-13
2020-05-13 14:05:00,1589378700000,2020,5,13,14,5,3,0.05,0.866693377494812,0.15676000714302063,1.2570099830627441,1.2570099830627441,1.2570099830627441,3,0,0,0,2020-05-13
2020-05-13 14:38:00,1589380680000,2020,5,13,14,38,1,0.02,1.0942399501800537,1.0942399501800537,1.0942399501800537,1.0942399501800537,1.0942399501800537,1,0,0,0,2020-05-13
2020-05-13 15:27:00,1589383620000,2020,5,13,15,27,2,0.03,0.8084250092506409,0.7388899922370911,0.8779600262641907,0.8779600262641907,0.8779600262641907,2,0,0,0,2020-05-13
2020-05-13 15:35:00,1589384100000,2020,5,13,15,35,1,0.02,0.9975799918174744,0.9975799918174744,0.9975799918174744,0.9975799918174744,0.9975799918174744,1,0,0,0,2020-05-13
2020-05-13 15:37:00,1589384220000,2020,5,13,15,37,16,0.27,0.603545606136322,0.05981000140309334,1.5762399435043335,1.5762399435043335,1.5762399435043335,16,0,0,0,2020-05-13
2020-05-13 15:38:00,1589384280000,2020,5,13,15,38,4,0.07,0.05835000053048134,0.052549999207258224,0.06058000028133392,0.06058000028133392,0.06058000028133392,4,0,0,0,2020-05-13
2020-05-13 16:00:00,1589385600000,2020,5,13,16,0,1,0.02,1.477429986000061,1.477429986000061,1.477429986000061,1.477429986000061,1.477429986000061,1,0,0,0,2020-05-13
2020-05-13 16:02:00,1589385720000,2020,5,13,16,2,4,0.07,0.7465674877166748,0.17685000598430634,1.494420051574707,1.494420051574707,1.494420051574707,4,0,0,0,2020-05-13
2020-05-13 16:21:00,1589386860000,2020,5,13,16,21,7,0.12,0.39890000224113464,0.0010400000028312206,2.7461600303649902,2.7461600303649902,2.7461600303649902,7,0,0,0,2020-05-13
2020-05-13 16:22:00,1589386920000,2020,5,13,16,22,1,0.02,1.3077399730682373,1.3077399730682373,1.3077399730682373,1.3077399730682373,1.3077399730682373,1,0,0,0,2020-05-13
2020-05-13 16:30:00,1589387400000,2020,5,13,16,30,7,0.12,0.49488428235054016,0.0010900000343099236,3.22940993309021,3.22940993309021,3.22940993309021,7,0,0,0,2020-05-13
2020-05-13 16:44:00,1589388240000,2020,5,13,16,44,6,0.1,0.7396816611289978,0.047370001673698425,1.376889944076538,1.376889944076538,1.376889944076538,6,0,0,0,2020-05-13
2020-05-13 16:46:00,1589388360000,2020,5,13,16,46,8,0.13,0.32430875301361084,0.0011099999537691474,2.4758501052856445,2.4758501052856445,2.4758501052856445,8,0,0,0,2020-05-13
2020-05-13 17:00:00,1589389200000,2020,5,13,17,0,1,0.02,1.0209300518035889,1.0209300518035889,1.0209300518035889,1.0209300518035889,1.0209300518035889,1,0,0,0,2020-05-13
2020-05-13 17:08:00,1589389680000,2020,5,13,17,8,20,0.33,0.5283175110816956,0.000539999979082495,2.9994499683380127,7.461120128631592,7.461120128631592,20,0,0,0,2020-05-13
2020-05-13 17:09:00,1589389740000,2020,5,13,17,9,6,0.1,0.004925000015646219,0.0005300000193528831,0.013899999670684338,0.013899999670684338,0.013899999670684338,6,0,0,0,2020-05-13
2020-05-13 17:10:00,1589389800000,2020,5,13,17,10,55,0.92,0.0009867273038253188,0.00046999999904073775,0.0015200000489130616,0.0015999999595806003,0.0015999999595806003,55,0,0,0,2020-05-13
2020-05-13 17:11:00,1589389860000,2020,5,13,17,11,20,0.33,8.317117691040039,0.0005300000193528831,81.4661636352539,84.85861206054688,84.85861206054688,20,0,0,0,2020-05-13
2020-05-13 17:12:00,1589389920000,2020,5,13,17,12,1,0.02,4.748819828033447,4.748819828033447,4.748819828033447,4.748819828033447,4.748819828033447,1,0,0,0,2020-05-13
2020-05-13 17:36:00,1589391360000,2020,5,13,17,36,1,0.02,5.411159992218018,5.411159992218018,5.411159992218018,5.411159992218018,5.411159992218018,1,0,0,0,2020-05-13
2020-05-13 17:52:00,1589392320000,2020,5,13,17,52,3,0.05,1.7766733169555664,1.1208000183105469,3.0532500743865967,3.0532500743865967,3.0532500743865967,3,0,0,0,2020-05-13
2020-05-13 17:53:00,1589392380000,2020,5,13,17,53,1,0.02,1.1242599487304688,1.1242599487304688,1.1242599487304688,1.1242599487304688,1.1242599487304688,1,0,0,0,2020-05-13
2020-05-13 17:54:00,1589392440000,2020,5,13,17,54,2,0.03,1.0811100006103516,1.0598299503326416,1.1023900508880615,1.1023900508880615,1.1023900508880615,2,0,0,0,2020-05-13
2020-05-13 17:57:00,1589392620000,2020,5,13,17,57,2,0.03,0.7259800434112549,0.6210200190544128,0.8309400081634521,0.8309400081634521,0.8309400081634521,2,0,0,0,2020-05-13
2020-05-13 18:05:00,1589393100000,2020,5,13,18,5,1,0.02,9.96597957611084,9.96597957611084,9.96597957611084,9.96597957611084,9.96597957611084,1,0,0,0,2020-05-13
2020-05-13 18:06:00,1589393160000,2020,5,13,18,6,1,0.02,2.928309917449951,2.928309917449951,2.928309917449951,2.928309917449951,2.928309917449951,1,0,0,0,2020-05-13
2020-05-13 18:08:00,1589393280000,2020,5,13,18,8,2,0.03,10.416214942932129,8.908029556274414,11.924400329589844,11.924400329589844,11.924400329589844,2,0,0,0,2020-05-13
2020-05-13 18:16:00,1589393760000,2020,5,13,18,16,1,0.02,3.1321699619293213,3.1321699619293213,3.1321699619293213,3.1321699619293213,3.1321699619293213,1,0,0,0,2020-05-13
2020-05-13 18:18:00,1589393880000,2020,5,13,18,18,4,0.07,0.006949999835342169,0.0011500000255182385,0.013389999978244305,0.013389999978244305,0.013389999978244305,4,0,0,0,2020-05-13
2020-05-13 18:19:00,1589393940000,2020,5,13,18,19,20,0.33,0.0012814999790862203,0.001129999989643693,0.0013500000350177288,0.0013599999947473407,0.0013599999947473407,20,0,0,0,2020-05-13
2020-05-13 18:20:00,1589394000000,2020,5,13,18,20,20,0.33,0.0012514999834820628,0.0011399999493733048,0.0013099999632686377,0.0013500000350177288,0.0013500000350177288,20,0,0,0,2020-05-13
2020-05-13 18:21:00,1589394060000,2020,5,13,18,21,30,0.5,6.4429216384887695,0.0006500000017695129,4.715060234069824,188.5274658203125,188.5274658203125,30,0,0,0,2020-05-13
2020-05-13 18:22:00,1589394120000,2020,5,13,18,22,4,0.07,2.2999398708343506,0.001230000052601099,9.12775993347168,9.12775993347168,9.12775993347168,4,0,0,0,2020-05-13
2020-05-13 18:24:00,1589394240000,2020,5,13,18,24,1,0.02,1.376289963722229,1.376289963722229,1.376289963722229,1.376289963722229,1.376289963722229,1,0,0,0,2020-05-13
2020-05-14 07:19:00,1589440740000,2020,5,14,7,19,13,0.22,0.5061092376708984,0.05674000084400177,1.6099900007247925,1.6099900007247925,1.6099900007247925,13,0,0,0,2020-05-14
2020-05-14 07:24:00,1589441040000,2020,5,14,7,24,1,0.02,1.0785800218582153,1.0785800218582153,1.0785800218582153,1.0785800218582153,1.0785800218582153,1,0,0,0,2020-05-14
2020-05-14 07:57:00,1589443020000,2020,5,14,7,57,4,0.07,0.39288750290870667,0.059700001031160355,1.2365100383758545,1.2365100383758545,1.2365100383758545,4,0,0,0,2020-05-14
2020-05-14 07:58:00,1589443080000,2020,5,14,7,58,4,0.07,0.05864500254392624,0.0575999990105629,0.0603800006210804,0.0603800006210804,0.0603800006210804,4,0,0,0,2020-05-14
2020-05-14 08:00:00,1589443200000,2020,5,14,8,0,1,0.02,0.058639999479055405,0.058639999479055405,0.058639999479055405,0.058639999479055405,0.058639999479055405,1,0,0,0,2020-05-14
2020-05-14 08:11:00,1589443860000,2020,5,14,8,11,1,0.02,0.6510699987411499,0.6510699987411499,0.6510699987411499,0.6510699987411499,0.6510699987411499,1,0,0,0,2020-05-14
2020-05-14 09:00:00,1589446800000,2020,5,14,9,0,4,0.07,0.05902250111103058,0.05779999867081642,0.061879999935626984,0.061879999935626984,0.061879999935626984,4,0,0,0,2020-05-14
2020-05-14 09:01:00,1589446860000,2020,5,14,9,1,4,0.07,0.05821999907493591,0.05787999927997589,0.05883000046014786,0.05883000046014786,0.05883000046014786,4,0,0,0,2020-05-14
2020-05-14 09:21:00,1589448060000,2020,5,14,9,21,1,0.02,0.9455599784851074,0.9455599784851074,0.9455599784851074,0.9455599784851074,0.9455599784851074,1,0,0,0,2020-05-14
2020-05-14 09:59:00,1589450340000,2020,5,14,9,59,3,0.05,0.49242666363716125,0.058649998158216476,1.2812299728393555,1.2812299728393555,1.2812299728393555,3,0,0,0,2020-05-14
2020-05-14 10:00:00,1589450400000,2020,5,14,10,0,7,0.12,0.05895428732037544,0.05781000107526779,0.061319999396800995,0.061319999396800995,0.061319999396800995,7,0,0,0,2020-05-14
2020-05-14 10:17:00,1589451420000,2020,5,14,10,17,3,0.05,0.5753000378608704,0.052799999713897705,1.5125800371170044,1.5125800371170044,1.5125800371170044,3,0,0,0,2020-05-14
2020-05-14 10:40:00,1589452800000,2020,5,14,10,40,21,0.35,1.0791866779327393,0.0005600000149570405,9.075699806213379,13.503299713134766,13.503299713134766,21,0,0,0,2020-05-14
